"STOP_LOCATION_BLOCK","match_status","match_type","GEOID"
"3000 BLOCK OF  30TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004402"
"4200 BLOCK OF  4TH STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001003701"
"200 BLOCK OF  14TH STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007601"
"1100 BLOCK OF  RAUM STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007703"
"1500 BLOCK OF  MARION BARRY AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007604"
"200 BLOCK OF  W STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009811"
"2000 BLOCK OF  4TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007806"
"14TH STREET SE & CEDAR STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007806"
"4200 BLOCK OF  6TH STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009907"
"600 BLOCK OF  MELLON STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007404"
"1900 BLOCK OF  I STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010900"
"900 BLOCK OF  17TH STREET NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"4200 BLOCK OF  NANNIE HELEN BURROUGHS AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007502"
"5100 BLOCK OF  HANNA PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009811"
"3400 BLOCK OF  ELY PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001006700"
"MARTIN LUTHER KING JR AVENUE SE & MELLON STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001008804"
"3300 BLOCK OF  15TH STREET SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"800 BLOCK OF  6TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001003400"
"UNIT BLOCK OF  IRVING STREET NW WASHINGTON, DC 20422 UNITED STATES","Match","Non_Exact","11001003400"
"3200 BLOCK OF  WISCONSIN AVENUE NW WASHINGTON, DC 20016 UNITED STATES","Match","Exact","11001007503"
"1200 BLOCK OF  MISSOURI AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001009811"
"300 BLOCK OF  51ST STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010400"
"3900 BLOCK OF  BLAINE STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008904"
"1500 BLOCK OF  QUEEN STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008903"
"500 BLOCK OF  I STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007809"
"1300 BLOCK OF  W STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007707"
"700 BLOCK OF  21ST STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007703"
"1800 BLOCK OF  CAPITOL AVE NE WASHINGTON, DC 20002 UNITED STATES","Match","Exact","11001010400"
"200 BLOCK OF  ANACOSTIA ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007304"
"UNIT BLOCK OF  K STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001005801"
"1300 BLOCK OF  I STREET NW WASHINGTON, DC 20005 UNITED STATES","No_Match","",NA
"2400 BLOCK OF  HARTFORD STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001000704"
"1500 BLOCK OF  U STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002001"
"800 BLOCK OF  BLADENSBURG ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007804"
"2200 BLOCK OF  I STREET NW WASHINGTON, DC 20037 UNITED STATES","Match","Non_Exact","11001009603"
"2300 BLOCK OF  GREEN STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008804"
"2600 BLOCK OF  31ST PLACE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001005801"
"1800 BLOCK OF  PERRY STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001004401"
"UNIT BLOCK OF  MASSACHUSETTS AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008904"
"3900 BLOCK OF  CHESAPEAKE STREET NW WASHINGTON, DC 20016 UNITED STATES","Match","Non_Exact","11001008803"
"3500 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007703"
"4800 BLOCK OF  MEADE STREET NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"1900 BLOCK OF  VERMONT AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001010100"
"4500 BLOCK OF  QUARLES STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007408"
"3600 BLOCK OF  MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007504"
"1800 BLOCK OF  JEFFERSON PLACE NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001008802"
"3700 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001010800"
"3300 BLOCK OF  AMES STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007504"
"400 BLOCK OF  L STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001011100"
"1300 BLOCK OF  PERRY PLACE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009400"
"100 BLOCK OF  IRVINGTON STREET SW WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"4500 BLOCK OF  LIVINGSTON ROAD SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001001100"
"1700 BLOCK OF  COLUMBIA ROAD NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001003100"
"1ST STREET NW & NEW YORK AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007806"
"2500 BLOCK OF  TUNLAW ROAD NW WASHINGTON, DC 20007 UNITED STATES","Match","Non_Exact","11001004402"
"2600 BLOCK OF  STANTON ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009601"
"1800 BLOCK OF  BRUCE PL SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008904"
"5500 BLOCK OF  NANNIE HELEN BURROUGHS AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009803"
"2500 BLOCK OF  POMEROY ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001010700"
"500 BLOCK OF  K STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001002503"
"3300 BLOCK OF  14TH STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009604"
"1300 BLOCK OF  IRVING STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001004703"
"2700 BLOCK OF  ONTARIO ROAD NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001002900"
"700 BLOCK OF  16TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010900"
"1900 BLOCK OF  BENNETT PLACE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009810"
"LEBAUM STREET SE & MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004002"
"4TH STREET SE & LIVINGSTON TERRACE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009201"
"UNIT BLOCK OF  GALVESTON STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009811"
"3900 BLOCK OF  SOUTH CAPITOL STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007605"
"1500 BLOCK OF  U STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001010400"
"3100 BLOCK OF  BRUCE PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004802"
"UNIT BLOCK OF  NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009700"
"4900 BLOCK OF  QUARLES ST NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007605"
"4000 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007404"
"6000 BLOCK OF  EADS STREET NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"4800 BLOCK OF  BENNING ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007807"
"3100 BLOCK OF  HIATT PLACE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001008804"
"100 BLOCK OF  CARROLL STREET NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001007707"
"3100 BLOCK OF  WISCONSIN AVENUE NW WASHINGTON, DC 20016 UNITED STATES","Match","Non_Exact","11001007806"
"700 BLOCK OF  ROCK CREEK CHURCH ROAD NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001002802"
"LINCOLN ROAD NE & RANDOLPH PLACE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001001702"
"700 BLOCK OF  H STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001000704"
"UNIT BLOCK OF  RIDGE SQUARE NW WASHINGTON, DC 20016 UNITED STATES","Match","Non_Exact","11001003200"
"1700 BLOCK OF  27TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001008701"
"600 BLOCK OF  RHODE ISLAND AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010602"
"3800 BLOCK OF  9TH STREET SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"2100 BLOCK OF  4TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007604"
"2600 BLOCK OF  DOUGLAS PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001010400"
"300 BLOCK OF  ELM STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001009811"
"200 BLOCK OF  RANDOLPH PLACE NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"300 BLOCK OF  V STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"5000 BLOCK OF  BENNING ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004300"
"700 BLOCK OF  12TH STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007404"
"3300 BLOCK OF  22ND STREET NE WASHINGTON, DC 20018 UNITED STATES","No_Match","",NA
"1300 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007806"
"1400 BLOCK OF  F STREET NW WASHINGTON, DC 20004 UNITED STATES","No_Match","",NA
"1100 BLOCK OF  1ST STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009204"
"CONSTITUTION AVENUE NW & PENNSYLVANIA AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009801"
"2200 BLOCK OF  TOWN CENTER DRIVE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001003400"
"1100 BLOCK OF  HALF STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007406"
"1200 BLOCK OF  18TH PLACE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003400"
"500 BLOCK OF  NEAL PL NE DC, DC 20002 UNITED STATES","Match","Non_Exact","11001008702"
"1700 BLOCK OF  EUCLID STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001003400"
"800 BLOCK OF  H STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007707"
"6500 BLOCK OF  PINEY BRANCH ROAD NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001007100"
"1000 BLOCK OF  EASTERN AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009400"
"GALES STREET NE & 17TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007404"
"1200 BLOCK OF  42ND ST NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001005802"
"1100 BLOCK OF  STEVENS ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004704"
"200 BLOCK OF  50TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Tie","",NA
"18TH STREET NW & JEFFERSON PLACE NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001007604"
"2600 BLOCK OF  EVARTS STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007202"
"3900 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001008903"
"900 BLOCK OF  F STREET NW WASHINGTON, DC 20004 UNITED STATES","Match","Non_Exact","11001008803"
"NORTH CAPITOL STREET & FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003802"
"5500 BLOCK OF  CENTRAL AVENUE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008410"
"3400 BLOCK OF  BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001001901"
"2400 BLOCK OF  MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007806"
"1300 BLOCK OF  ADAMS STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Exact","11001007901"
"1500 BLOCK OF  ISHERWOOD STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009601"
"35TH STREET NE & BLAINE STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007401"
"2700 BLOCK OF  NAYLOR ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007804"
"2900 BLOCK OF  NELSON PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001010700"
"UNIT BLOCK OF  FORRESTER STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001011100"
"1100 BLOCK OF  2ND PLACE SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001002503"
"600 BLOCK OF  PICKFORD PLACE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001005802"
"1400 BLOCK OF  CEDAR STREET SE WASHINGTON, DC 20020 UNITED STATES","Tie","",NA
"U STREET SE & 16TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009903"
"2700 BLOCK OF  JASPER STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009602"
"2300 BLOCK OF  WASHINGTON PL NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007407"
"2700 BLOCK OF  MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009102"
"4000 BLOCK OF  MARTIN LUTHER KING JR AVENUE SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007901"
"3100 BLOCK OF  14TH STREET NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"4000 BLOCK OF  KANSAS AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007603"
"UNIT BLOCK OF  BATES STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007709"
"1200 BLOCK OF  11TH STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"200 BLOCK OF  34TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007203"
"21ST STREET NE & GALES STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008402"
"1000 BLOCK OF  G ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007503"
"100 BLOCK OF  55TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001007503"
"3300 BLOCK OF  13TH ST NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007502"
"3200 BLOCK OF  13TH STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009102"
"700 BLOCK OF  NEW JERSEY AVE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001010400"
"SHERMAN AVENUE NW & FAIRMONT STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009807"
"7TH STREET NW & S STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001002802"
"1800 BLOCK OF  8TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001002503"
"1600 BLOCK OF  U STREET SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"500 BLOCK OF  INDIANA AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001005004"
"900 BLOCK OF  DIVISION AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007708"
"100 BLOCK OF  34TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001007903"
"900 BLOCK OF  SHEPHERD STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001005802"
"1900 BLOCK OF  19TH PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007808"
"1800 BLOCK OF  COLUMBIA ROAD NW WASHINGTON, DC 20009 UNITED STATES","No_Match","",NA
"100 BLOCK OF  FRANKLIN STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003000"
"4500 BLOCK OF  3RD STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004702"
"1800 BLOCK OF  17TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001003500"
"2800 BLOCK OF  MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001003600"
"400 BLOCK OF  N STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001004901"
"900 BLOCK OF  BLAKNEY LANE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004402"
"1900 BLOCK OF  17TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007504"
"1400 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001005900"
"BENNETT PL NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007809"
"1700 BLOCK OF  TRINIDAD AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007708"
"5100 BLOCK OF  SHERIFF ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002503"
"2300 BLOCK OF  11TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007504"
"4500 BLOCK OF  BENNING ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002501"
"1000 BLOCK OF  SPRING ROAD NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"600 BLOCK OF  CONDON TERRACE SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"600 BLOCK OF  GIRARD STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001010400"
"700 BLOCK OF  8TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007304"
"300 BLOCK OF  61ST STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007603"
"800 BLOCK OF  RANDOLPH STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001003400"
"6200 BLOCK OF  DIX STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001003400"
"1000 BLOCK OF  48TH PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001003100"
"1300 BLOCK OF  CANAL STREET SW WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001007304"
"1600 BLOCK OF  W STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001006400"
"2900 BLOCK OF  LANGSTON PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009201"
"1900 BLOCK OF  BENNING ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007504"
"4000 BLOCK OF  1ST STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001003100"
"3600 BLOCK OF  16TH STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007408"
"1700 BLOCK OF  MARION BARRY AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001008904"
"1400 BLOCK OF  P STREET NW WASHINGTON, DC 20005 UNITED STATES","Match","Non_Exact","11001009807"
"3700 BLOCK OF  JAMISON STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001002704"
"700 BLOCK OF  PENNSYLVANIA AVENUE SE WASHINGTON, DC 20003 UNITED STATES","No_Match","",NA
"7TH STREET SE & E STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001005203"
"400 BLOCK OF  NEWCOMB STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009000"
"4600 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"1600 BLOCK OF  K STREET NW WASHINGTON, DC 20006 UNITED STATES","Match","Non_Exact","11001009906"
"2400 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002900"
"4400 BLOCK OF  FALLS TERRACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009801"
"100 BLOCK OF  FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009201"
"1300 BLOCK OF  HARVARD STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008302"
"600 BLOCK OF  F STREET NW WASHINGTON, DC 20004 UNITED STATES","Match","Non_Exact","11001007808"
"2800 BLOCK OF  DOUGLAS PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009504"
"1300 BLOCK OF  MERIDIAN PLACE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007808"
"1400 BLOCK OF  GIRARD STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007806"
"1700 BLOCK OF  GALEN STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001007000"
"600 BLOCK OF  KENNEDY STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001010400"
"4600 BLOCK OF  BENNING R DSE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007707"
"3000 BLOCK OF  THAYER STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001010700"
"INTERSTATE 295 INTERSTATE BN WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007408"
"400 BLOCK OF  2ND STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009907"
"2800 BLOCK OF  5TH STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004600"
"1000 BLOCK OF  BLADENSBURG ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003600"
"MINNESOTA AVENUE NE & BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001005801"
"1300 BLOCK OF  F STREET NW WASHINGTON, DC 20004 UNITED STATES","Match","Non_Exact","11001007406"
"4700 BLOCK OF  BENNING ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002900"
"3200 BLOCK OF  PENNSYLVANIA AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001003702"
"800 BLOCK OF  S STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007504"
"2800 BLOCK OF  CHANNING STREET NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001002101"
"4700 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
